ObjectID,STD_ZIP5,LATITUDE,LONGITUDE,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,x,y
11185,38683,34.941578494,-88.86294266,WALNUT,MS,-88.86294266,34.9415784940001
11186,38685,34.61475101,-89.48132013,WATERFORD,MS,-89.48132013,34.6147510100001
11187,38701,33.377797968,-91.05359315,GREENVILLE,MS,-91.05359315,33.377797968
11188,38703,33.409242522,-91.02786138,GREENVILLE,MS,-91.02786138,33.4092425220001
11189,38720,34.16107719,-90.780694,ALLIGATOR,MS,-90.780694,34.1610771900001
11190,38721,32.965609493,-90.8329205,ANGUILLA,MS,-90.8329204999999,32.965609493
11191,38725,33.645759,-91.00821786,BENOIT,MS,-91.0082178599999,33.6457590000001
11192,38726,33.718469069,-90.96319116,BEULAH,MS,-90.96319116,33.718469069
11193,38730,33.701698335,-90.75823551,BOYLE,MS,-90.75823551,33.7016983350001
11194,38731,33.058467933,-91.0425584,CHATHAM,MS,-91.0425584,33.058467933
11195,38732,33.742801582,-90.72188465,CLEVELAND,MS,-90.7218846499999,33.742801582
11196,38736,33.638440268,-90.55627974,DODDSVILLE,MS,-90.55627974,33.6384402680001
11197,38737,33.816777574,-90.53361825,DREW,MS,-90.53361825,33.8167775740001
11198,38738,33.852817778,-90.48433074,PARCHMAN,MS,-90.48433074,33.852817778
11199,38740,34.032139483,-90.83585043,DUNCAN,MS,-90.8358504299999,34.032139483
11200,38744,33.073202038,-91.03343782,GLEN ALLAN,MS,-91.03343782,33.073202038
11201,38746,33.971172733,-90.90632323,GUNNISON,MS,-90.9063232299999,33.9711727330001
11202,38748,33.177142317,-90.88902263,HOLLANDALE,MS,-90.8890226299999,33.1771423170001
11203,38751,33.449216043,-90.65335459,INDIANOLA,MS,-90.6533545899999,33.449216043
11204,38753,33.352935083,-90.59599682,INVERNESS,MS,-90.59599682,33.352935083
11205,38754,33.257412301,-90.57375265,ISOLA,MS,-90.57375265,33.257412301
11206,38756,33.403654618,-90.90861441,LELAND,MS,-90.90861441,33.4036546180001
11207,38759,33.821383091,-90.69389235,MERIGOLD,MS,-90.6938923499999,33.821383091
11208,38761,33.444539094,-90.50361692,MOORHEAD,MS,-90.50361692,33.444539094
11209,38762,33.879637318,-90.73237743,MOUND BAYOU,MS,-90.73237743,33.8796373180001
11210,38769,33.847980678,-90.98948152,ROSEDALE,MS,-90.98948152,33.8479806780001
11211,38771,33.728581569,-90.54877959,RULEVILLE,MS,-90.54877959,33.728581569
11212,38773,33.604051669,-90.74046331,SHAW,MS,-90.7404633099999,33.6040516690001
11213,38774,33.965022011,-90.76110851,SHELBY,MS,-90.76110851,33.965022011
11214,38778,33.552248773,-90.53309227,SUNFLOWER,MS,-90.5330922699999,33.552248773
11215,38801,34.239306712,-88.7525842,TUPELO,MS,-88.7525841999999,34.239306712
11216,38804,34.276381079,-88.68416109,TUPELO,MS,-88.68416109,34.276381079
11217,38821,33.983456174,-88.46366533,AMORY,MS,-88.46366533,33.983456174
11218,38824,34.509387082,-88.62365107,BALDWYN,MS,-88.6236510699999,34.509387082
11219,38826,34.291689866,-88.80957542,BELDEN,MS,-88.80957542,34.2916898660001
11220,38827,34.513500732,-88.2115383,BELMONT,MS,-88.2115383,34.5135007320001
11221,38828,34.423700206,-88.86137405,BLUE SPRINGS,MS,-88.8613740499999,34.423700206
11222,38829,34.653189768,-88.54908666,BOONEVILLE,MS,-88.5490866599999,34.6531897680001
11223,38833,34.826251728,-88.33161905,BURNSVILLE,MS,-88.33161905,34.826251728
11224,38834,34.928808216,-88.51675927,CORINTH,MS,-88.51675927,34.928808216
11225,38838,34.54978108,-88.24558863,DENNIS,MS,-88.24558863,34.5497810800001
11226,38841,34.350462361,-89.02485707,ECRU,MS,-89.0248570699999,34.350462361
11227,38843,34.264603502,-88.39655861,FULTON,MS,-88.3965586099999,34.2646035020001
11228,38844,33.845985068,-88.25580309,GATTMAN,MS,-88.25580309,33.8459850680001
11229,38846,34.861879691,-88.40654189,GLEN,MS,-88.40654189,34.8618796910001
11230,38847,34.422964966,-88.22823754,GOLDEN,MS,-88.22823754,34.4229649660001
11231,38848,33.940198818,-88.28782427,GREENWOOD SPRINGS,MS,-88.28782427,33.9401988180001
11232,38849,34.450256253,-88.68163113,GUNTOWN,MS,-88.68163113,34.4502562530001
11233,38850,34.061943143,-89.03275584,HOULKA,MS,-89.0327558399999,34.0619431430001
11234,38851,33.896006966,-88.98863331,HOUSTON,MS,-88.98863331,33.8960069660001
11235,38852,34.835719098,-88.20427324,IUKA,MS,-88.20427324,34.835719098
11236,38855,34.325475325,-88.49936252,MANTACHIE,MS,-88.49936252,34.3254753250001
11237,38856,34.471038627,-88.45542599,MARIETTA,MS,-88.45542599,34.471038627
11238,38857,34.280871891,-88.58430732,MOOREVILLE,MS,-88.5843073199999,34.2808718910001
11239,38858,34.094135071,-88.57731276,NETTLETON,MS,-88.57731276,34.094135071
11240,38859,34.537957361,-88.38963928,NEW SITE,MS,-88.38963928,34.5379573610001
11241,38860,33.989796915,-88.74559513,OKOLONA,MS,-88.74559513,33.9897969150001
11242,38862,34.180490967,-88.63276239,PLANTERSVILLE,MS,-88.63276239,34.180490967
11243,38863,34.235146157,-89.01621799,PONTOTOC,MS,-89.01621799,34.235146157
11244,38864,34.15570874,-89.18368489,RANDOLPH,MS,-89.1836848899999,34.1557087400001
11245,38865,34.777447264,-88.58252003,RIENZI,MS,-88.58252003,34.777447264
11246,38866,34.363150407,-88.69290517,SALTILLO,MS,-88.69290517,34.363150407
11247,38868,34.121096133,-88.73609526,SHANNON,MS,-88.73609526,34.121096133
11248,38870,34.054328277,-88.37409539,SMITHVILLE,MS,-88.37409539,34.054328277
11249,38871,34.331694199,-89.20000919,THAXTON,MS,-89.2000091899999,34.331694199
11250,38873,34.661279719,-88.24535764,TISHOMINGO,MS,-88.24535764,34.661279719
11251,38876,34.239384088,-88.23048284,TREMONT,MS,-88.23048284,34.2393840880001
11252,38878,33.880975044,-89.18882655,VARDAMAN,MS,-89.18882655,33.880975044
11253,38901,33.770962066,-89.80412089,GRENADA,MS,-89.80412089,33.770962066
11254,38913,34.118174163,-89.38666705,BANNER,MS,-89.38666705,34.118174163
11255,38914,33.863707542,-89.43673561,BIG CREEK,MS,-89.43673561,33.863707542
11256,38915,34.01926652,-89.35663688,BRUCE,MS,-89.3566368799999,34.01926652
11257,38916,33.836002248,-89.32468064,CALHOUN CITY,MS,-89.3246806399999,33.8360022480001
11258,38917,33.514207528,-89.96814123,CARROLLTON,MS,-89.96814123,33.514207528
11259,38920,33.851345256,-90.19072482,CASCILLA,MS,-90.19072482,33.8513452560001
11260,38921,34.00787542,-90.0592982,CHARLESTON,MS,-90.0592981999999,34.0078754200001
11261,38922,33.96325897,-89.66333975,COFFEEVILLE,MS,-89.66333975,33.96325897
11262,38923,33.327359327,-89.92480711,COILA,MS,-89.92480711,33.3273593270001
11263,38924,33.285747281,-90.1814449,CRUGER,MS,-90.1814449,33.2857472810001
11264,38925,33.624082072,-89.67867652,DUCK HILL,MS,-89.67867652,33.6240820720001
11265,38927,34.15352167,-90.01399006,ENID,MS,-90.01399006,34.15352167
11266,38928,33.8734,-90.3362,GLENDORA,MS,-90.3362,33.8734000000001
11267,38929,33.760307429,-89.56749437,GORE SPRINGS,MS,-89.56749437,33.7603074290001
11268,38930,33.515698711,-90.17297229,GREENWOOD,MS,-90.17297229,33.515698711
11269,38940,33.741236459,-89.98994412,HOLCOMB,MS,-89.98994412,33.741236459
11270,38941,33.489018349,-90.32908724,ITTA BENA,MS,-90.32908724,33.489018349
11271,38943,33.588574751,-89.85552942,MC CARLEY,MS,-89.85552942,33.5885747510001
11272,38944,33.740705559,-90.32394187,MINTER CITY,MS,-90.3239418699999,33.740705559
11273,38948,34.083583777,-89.87914453,OAKLAND,MS,-89.87914453,34.0835837770001
11274,38949,34.184756,-89.42368436,PARIS,MS,-89.42368436,34.184756
11275,38950,33.800806227,-90.18057982,PHILIPP,MS,-90.18057982,33.8008062270001
11276,38951,33.956867648,-89.31880775,PITTSBORO,MS,-89.31880775,33.9568676480001
11277,38952,33.615384781,-90.3647925,SCHLATER,MS,-90.3647925,33.615384781
11278,38953,33.94087125,-89.86243843,SCOBEY,MS,-89.8624384299999,33.94087125
11279,38954,33.416603966,-90.22369425,SIDON,MS,-90.2236942499999,33.416603966
11280,38961,33.973563221,-89.8683225,TILLATOBA,MS,-89.8683225,33.9735632210001
11281,38963,34.007920905,-90.40195417,TUTWILER,MS,-90.40195417,34.007920905
11282,38964,34.145118082,-90.3670878,VANCE,MS,-90.3670878,34.1451180820001
11283,38965,34.152510414,-89.62238087,WATER VALLEY,MS,-89.62238087,34.1525104140001
11284,38967,33.487118987,-89.72462015,WINONA,MS,-89.72462015,33.487118987
11285,39038,33.179119644,-90.48370523,BELZONI,MS,-90.4837052299999,33.179119644
11286,39039,32.824416357,-90.24511628,BENTON,MS,-90.24511628,32.8244163570001
11287,39040,32.658117878,-90.40010931,BENTONIA,MS,-90.4001093099999,32.658117878
11288,39041,32.390657899,-90.4472259,BOLTON,MS,-90.4472259,32.3906578990001
11289,39042,32.257517979,-89.9734885,BRANDON,MS,-89.9734885,32.2575179790001
11290,39044,32.030923687,-89.96995791,BRAXTON,MS,-89.9699579099999,32.030923687
11291,39045,32.765646255,-89.83190768,CAMDEN,MS,-89.83190768,32.765646255
11292,39046,32.611292213,-90.01813825,CANTON,MS,-90.0181382499999,32.6112922130001
11293,39047,32.379715589,-90.003094,BRANDON,MS,-90.003094,32.3797155890001
11294,39051,32.766969378,-89.51329581,CARTHAGE,MS,-89.51329581,32.7669693780001
11295,39054,32.843515587,-90.92568788,CARY,MS,-90.9256878799999,32.8435155870001
11296,39056,32.340327697,-90.32520831,CLINTON,MS,-90.3252083099999,32.3403276970001
11297,39057,32.48473339,-89.27782068,CONEHATTA,MS,-89.27782068,32.48473339
11298,39059,31.985999413,-90.348862,CRYSTAL SPRINGS,MS,-90.3488619999999,31.9859994130001
11299,39063,33.087536856,-89.86670136,DURANT,MS,-89.86670136,33.087536856
11300,39066,32.30869472,-90.59526427,EDWARDS,MS,-90.59526427,32.3086947200001
11301,39067,33.137951329,-89.46854555,ETHEL,MS,-89.46854555,33.137951329
11302,39069,31.711479752,-91.05798148,FAYETTE,MS,-91.05798148,31.7114797520001
11303,39071,32.548555756,-90.31222527,FLORA,MS,-90.3122252699999,32.548555756
11304,39073,32.137508596,-90.12724617,FLORENCE,MS,-90.12724617,32.137508596
11305,39074,32.420182527,-89.46514314,FOREST,MS,-89.46514314,32.4201825270001
11306,39078,31.882810716,-90.18280924,GEORGETOWN,MS,-90.18280924,31.8828107160001
11307,39079,32.971477639,-89.92784659,GOODMAN,MS,-89.9278465899999,32.9714776390001
11308,39082,31.949776274,-90.12272105,HARRISVILLE,MS,-90.1227210499999,31.949776274
11309,39083,31.857419573,-90.4094776,HAZLEHURST,MS,-90.4094775999999,31.8574195730001
11310,39086,32.002436267,-90.81810507,HERMANVILLE,MS,-90.8181050699999,32.0024362670001
11311,39088,32.8489,-90.5841,HOLLY BLUFF,MS,-90.5841,32.8489000000001
11312,39090,33.026798121,-89.57427547,KOSCIUSKO,MS,-89.57427547,33.0267981210001
11313,39092,32.347303019,-89.36169668,LAKE,MS,-89.36169668,32.347303019
11314,39094,32.580953053,-89.65724574,LENA,MS,-89.65724574,32.580953053
11315,39095,33.105694846,-90.07096501,LEXINGTON,MS,-90.07096501,33.1056948460001
11316,39096,31.797870972,-91.0973154,LORMAN,MS,-91.0973154,31.7978709720001
11317,39097,33.024822741,-90.59967268,LOUISE,MS,-90.59967268,33.024822741
11318,39108,33.078674549,-89.24453058,MC COOL,MS,-89.2445305799999,33.078674549
11319,39110,32.485816202,-90.12476054,MADISON,MS,-90.12476054,32.485816202
11320,39111,31.871122739,-89.73398416,MAGEE,MS,-89.73398416,31.871122739
11321,39114,31.9528687,-89.83675054,MENDENHALL,MS,-89.83675054,31.9528687000001
11322,39116,31.850454262,-89.54709455,MIZE,MS,-89.5470945499999,31.850454262
11323,39117,32.370097852,-89.66420296,MORTON,MS,-89.66420296,32.3700978520001
11324,39119,31.735813553,-89.66327122,MOUNT OLIVE,MS,-89.66327122,31.7358135530001
11325,39120,31.548164802,-91.36186969,NATCHEZ,MS,-91.3618696899999,31.548164802
11326,39140,31.739169928,-90.03470575,NEWHEBRON,MS,-90.0347057499999,31.739169928
11327,39144,31.852687271,-90.80908545,PATTISON,MS,-90.8090854499999,31.852687271
11328,39145,32.322244516,-89.79196404,PELAHATCHIE,MS,-89.79196404,32.3222445160001
11329,39146,32.885946509,-89.98536373,PICKENS,MS,-89.98536373,32.8859465090001
11330,39149,31.837035136,-90.0126653,PINOLA,MS,-90.0126653,31.8370351360001
11331,39150,31.953533182,-90.98669293,PORT GIBSON,MS,-90.9866929299999,31.9535331820001
11332,39152,32.265485841,-89.54736389,PULASKI,MS,-89.54736389,32.265485841
11333,39153,32.052995979,-89.49105673,RALEIGH,MS,-89.49105673,32.0529959790001
11334,39154,32.234402584,-90.41218758,RAYMOND,MS,-90.41218758,32.2344025840001
11335,39156,32.492067319,-90.79724065,REDWOOD,MS,-90.7972406499999,32.4920673190001
11336,39157,32.417374246,-90.12189613,RIDGELAND,MS,-90.12189613,32.4173742460001
11337,39159,32.899792927,-90.87090874,ROLLING FORK,MS,-90.8709087399999,32.8997929270001
11338,39160,33.033983497,-89.77065641,SALLIS,MS,-89.77065641,33.0339834970001
11339,39162,32.638649717,-90.60330477,SATARTIA,MS,-90.60330477,32.6386497170001
11340,39166,33.016728,-90.47767453,SILVER CITY,MS,-90.4776745299999,33.0167280000001
11341,39168,31.810559042,-89.40684939,TAYLORSVILLE,MS,-89.40684939,31.8105590420001
11342,39169,33.156823943,-90.25341937,TCHULA,MS,-90.25341937,33.1568239430001
11343,39170,32.128610548,-90.33366964,TERRY,MS,-90.33366964,32.128610548
11344,39173,32.7513,-90.4299,TINSLEY,MS,-90.4299,32.7513000000001
11345,39175,32.107401323,-90.60265384,UTICA,MS,-90.60265384,32.107401323
11346,39176,33.313674104,-89.73423632,VAIDEN,MS,-89.73423632,33.313674104
11347,39179,32.811726545,-90.10196792,VAUGHAN,MS,-90.1019679199999,32.8117265450001
11348,39180,32.295974753,-90.85958533,VICKSBURG,MS,-90.85958533,32.2959747530001
11349,39183,32.387955343,-90.82197514,VICKSBURG,MS,-90.8219751399999,32.387955343
11350,39189,32.616922794,-89.40128059,WALNUT GROVE,MS,-89.4012805899999,32.6169227940001
11351,39191,31.709019932,-90.42561082,WESSON,MS,-90.42561082,31.709019932
11352,39192,33.20284358,-89.84884839,WEST,MS,-89.8488483899999,33.20284358
11353,39194,32.851709449,-90.40364472,YAZOO CITY,MS,-90.40364472,32.8517094490001
11354,39201,32.299077763,-90.18696613,JACKSON,MS,-90.18696613,32.2990777630001
11355,39202,32.314337427,-90.17561019,JACKSON,MS,-90.17561019,32.3143374270001
11356,39203,32.310556505,-90.20223802,JACKSON,MS,-90.20223802,32.3105565050001
11357,39204,32.280519916,-90.23609508,JACKSON,MS,-90.23609508,32.2805199160001
11358,39206,32.368828046,-90.17080309,JACKSON,MS,-90.1708030899999,32.368828046
11359,39208,32.268434094,-90.09204044,PEARL,MS,-90.0920404399999,32.268434094
11360,39209,32.325861208,-90.2540585,JACKSON,MS,-90.2540585,32.325861208
11361,39211,32.376198201,-90.12847098,JACKSON,MS,-90.12847098,32.3761982010001
11362,39212,32.250027696,-90.2611553,JACKSON,MS,-90.2611553,32.2500276960001
11363,39213,32.355851961,-90.21325783,JACKSON,MS,-90.21325783,32.355851961
11364,39216,32.338049775,-90.16851755,JACKSON,MS,-90.16851755,32.3380497750001
11365,39218,32.218707304,-90.15788094,RICHLAND,MS,-90.15788094,32.2187073040001
11366,39232,32.336802486,-90.07346455,FLOWOOD,MS,-90.07346455,32.3368024860001
11367,39272,32.19571655,-90.27461907,BYRAM,MS,-90.27461907,32.19571655
11368,39296,32.338,-90.1721,JACKSON,MS,-90.1720999999999,32.3380000000001
11369,39301,32.338937885,-88.65091405,MERIDIAN,MS,-88.65091405,32.3389378850001
11370,39305,32.435250627,-88.70237317,MERIDIAN,MS,-88.70237317,32.4352506270001
11371,39307,32.366846617,-88.74017027,MERIDIAN,MS,-88.74017027,32.3668466170001
11372,39320,32.515252088,-88.72795453,BAILEY,MS,-88.72795453,32.5152520880001
11373,39322,31.574560783,-88.52647482,BUCKATUNNA,MS,-88.52647482,31.574560783
11374,39323,32.342208454,-88.93472482,CHUNKY,MS,-88.93472482,32.3422084540001
11375,39325,32.515318375,-88.85998567,COLLINSVILLE,MS,-88.85998567,32.515318375
11376,39326,32.54448171,-88.65795963,DALEVILLE,MS,-88.6579596299999,32.5444817100001
11377,39327,32.439698424,-89.11427399,DECATUR,MS,-89.11427399,32.439698424
11378,39328,32.723540899,-88.73671252,DE KALB,MS,-88.73671252,32.7235408990001
11379,39330,32.180774169,-88.83880548,ENTERPRISE,MS,-88.83880548,32.1807741690001
11380,39332,32.328850824,-89.01190484,HICKORY,MS,-89.0119048399999,32.328850824
11381,39335,32.508999135,-88.51679496,LAUDERDALE,MS,-88.51679496,32.5089991350001
11382,39336,32.33707497,-89.25429509,LAWRENCE,MS,-89.25429509,32.3370749700001
11383,39337,32.506503417,-88.98592091,LITTLE ROCK,MS,-88.9859209099999,32.506503417
11384,39338,32.102823169,-89.2083357,LOUIN,MS,-89.2083357,32.102823169
11385,39339,33.105394525,-89.0243847,LOUISVILLE,MS,-89.0243847,33.1053945250001
11386,39341,33.090950866,-88.54174973,MACON,MS,-88.5417497299999,33.0909508660001
11387,39342,32.430062524,-88.65061224,MARION,MS,-88.65061224,32.430062524
11388,39345,32.317326165,-89.15439798,NEWTON,MS,-89.1543979799999,32.3173261650001
11389,39346,32.979989597,-89.0954753,NOXAPATER,MS,-89.0954753,32.979989597
11390,39347,32.097259859,-88.94988457,PACHUTA,MS,-88.9498845699999,32.0972598590001
11391,39348,31.998329491,-89.02654682,PAULDING,MS,-89.02654682,31.998329491
11392,39350,32.787410704,-89.1342245,PHILADELPHIA,MS,-89.1342245,32.787410704
11393,39352,32.674545935,-88.5043176,PORTERVILLE,MS,-88.5043176,32.674545935
11394,39354,32.889946601,-88.83493749,PRESTON,MS,-88.83493749,32.8899466010001
11395,39355,32.049945008,-88.68057378,QUITMAN,MS,-88.68057378,32.0499450080001
11396,39356,32.141677337,-88.9993184,ROSE HILL,MS,-88.9993183999999,32.141677337
11397,39358,32.855739933,-88.461405,SCOOBA,MS,-88.461405,32.8557399330001
11398,39360,31.863466014,-88.75664966,SHUBUTA,MS,-88.7566496599999,31.863466014
11399,39361,32.991193562,-88.57777967,SHUQUALAK,MS,-88.57777967,32.991193562
11400,39362,31.426921637,-88.52732238,STATE LINE,MS,-88.52732238,31.4269216370001
11401,39363,32.132261316,-88.78632578,STONEWALL,MS,-88.78632578,32.132261316
11402,39364,32.421070137,-88.52227591,TOOMSUBA,MS,-88.52227591,32.4210701370001
11403,39365,32.54538852,-89.13476714,UNION,MS,-89.13476714,32.5453885200001
11404,39366,31.928402826,-88.93174454,VOSSBURG,MS,-88.93174454,31.928402826
11405,39367,31.671854603,-88.65667592,WAYNESBORO,MS,-88.6566759199999,31.671854603
11406,39401,31.307507516,-89.31010542,HATTIESBURG,MS,-89.31010542,31.307507516
11407,39402,31.313772871,-89.38892482,HATTIESBURG,MS,-89.3889248199999,31.313772871
11408,39421,31.479161342,-89.71113694,BASSFIELD,MS,-89.71113694,31.4791613420001
11409,39422,31.961338941,-89.25747284,BAY SPRINGS,MS,-89.25747284,31.9613389410001
11410,39423,31.179221036,-88.89977921,BEAUMONT,MS,-88.89977921,31.1792210360001
11411,39425,31.042699647,-89.13695352,BROOKLYN,MS,-89.13695352,31.0426996470001
11412,39426,30.622631122,-89.65030118,CARRIERE,MS,-89.65030118,30.622631122
11413,39427,31.528360048,-89.80614107,CARSON,MS,-89.80614107,31.528360048
11414,39428,31.652403736,-89.56773956,COLLINS,MS,-89.5677395599999,31.6524037360001
11415,39429,31.265389349,-89.78991006,COLUMBIA,MS,-89.78991006,31.265389349
11416,39437,31.594513637,-89.20933175,ELLISVILLE,MS,-89.20933175,31.594513637
11417,39439,31.857870885,-89.00200114,HEIDELBERG,MS,-89.0020011399999,31.8578708850001
11418,39440,31.70303549,-89.14074876,LAUREL,MS,-89.14074876,31.70303549
11419,39443,31.72498435,-89.11635009,LAUREL,MS,-89.11635009,31.7249843500001
11420,39451,31.142531104,-88.58478549,LEAKESVILLE,MS,-88.5847854899999,31.1425311040001
11421,39452,30.856256731,-88.57936392,LUCEDALE,MS,-88.5793639199999,30.856256731
11422,39455,31.01245283,-89.4594272,LUMBERTON,MS,-89.4594271999999,31.01245283
11423,39456,31.060944993,-88.75813355,MC LAIN,MS,-88.75813355,31.0609449930001
11424,39459,31.495755361,-89.3054503,MOSELLE,MS,-89.3054503,31.4957553610001
11425,39461,31.226165474,-88.72365384,NEELY,MS,-88.7236538399999,31.226165474
11426,39462,31.222045929,-89.04160425,NEW AUGUSTA,MS,-89.04160425,31.222045929
11427,39464,31.494281395,-89.07588143,OVETT,MS,-89.07588143,31.494281395
11428,39465,31.351063696,-89.21411636,PETAL,MS,-89.21411636,31.351063696
11429,39466,30.535153121,-89.65551056,PICAYUNE,MS,-89.65551056,30.5351531210001
11430,39470,30.814334484,-89.55949616,POPLARVILLE,MS,-89.55949616,30.814334484
11431,39474,31.628043081,-89.86569119,PRENTISS,MS,-89.8656911899999,31.628043081
11432,39475,31.183692854,-89.41966907,PURVIS,MS,-89.4196690699999,31.1836928540001
11433,39476,31.357944954,-88.9026333,RICHTON,MS,-88.9026333,31.3579449540001
11434,39478,31.054972712,-89.87212102,SANDY HOOK,MS,-89.87212102,31.0549727120001
11435,39479,31.541362846,-89.4634106,SEMINARY,MS,-89.4634106,31.541362846
11436,39480,31.718535933,-89.30431212,SOSO,MS,-89.30431212,31.7185359330001
11437,39481,31.862941597,-89.24573665,STRINGER,MS,-89.24573665,31.862941597
11438,39482,31.361056595,-89.5657653,SUMRALL,MS,-89.5657653,31.361056595
11439,39483,31.207840245,-89.92095677,FOXWORTH,MS,-89.92095677,31.2078402450001
11440,39501,30.380640173,-89.099107,GULFPORT,MS,-89.0991069999999,30.3806401730001
11441,39503,30.463002499,-89.0982075,GULFPORT,MS,-89.0982074999999,30.463002499
11442,39507,30.397028225,-89.03112139,GULFPORT,MS,-89.03112139,30.397028225
11443,39520,30.307448561,-89.38355544,BAY SAINT LOUIS,MS,-89.38355544,30.3074485610001
11444,39525,30.39033737,-89.36355716,DIAMONDHEAD,MS,-89.36355716,30.3903373700001
11445,39530,30.400860762,-88.89571945,BILOXI,MS,-88.8957194499999,30.400860762
11446,39531,30.401871075,-88.96729502,BILOXI,MS,-88.9672950199999,30.401871075
11447,39532,30.459636849,-88.93140385,BILOXI,MS,-88.93140385,30.459636849
11448,39540,30.441368906,-88.89883043,DIBERVILLE,MS,-88.89883043,30.441368906
11449,39553,30.405738303,-88.64467482,GAUTIER,MS,-88.64467482,30.4057383030001
11450,39556,30.45740334,-89.40759666,KILN,MS,-89.40759666,30.45740334
11451,39560,30.35909029,-89.16681063,LONG BEACH,MS,-89.16681063,30.35909029
11452,39561,30.712499047,-89.17332614,MC HENRY,MS,-89.17332614,30.7124990470001
11453,39562,30.552308649,-88.50735189,MOSS POINT,MS,-88.5073518899999,30.5523086490001
11454,39563,30.406824356,-88.52875092,MOSS POINT,MS,-88.5287509199999,30.4068243560001
11455,39564,30.405655059,-88.78136152,OCEAN SPRINGS,MS,-88.78136152,30.405655059
11456,39565,30.535519666,-88.7559934,VANCLEAVE,MS,-88.7559934,30.535519666
11457,39567,30.361318201,-88.54385026,PASCAGOULA,MS,-88.5438502599999,30.3613182010001
11458,39571,30.377492124,-89.26233836,PASS CHRISTIAN,MS,-89.2623383599999,30.3774921240001
11459,39572,30.252777758,-89.59968889,PEARLINGTON,MS,-89.59968889,30.252777758
11460,39573,30.715190673,-89.18551655,PERKINSTON,MS,-89.18551655,30.7151906730001
11461,39574,30.587374628,-89.14332563,SAUCIER,MS,-89.1433256299999,30.5873746280001
11462,39576,30.2936683,-89.3812942,WAVELAND,MS,-89.3812942,30.2936683
11463,39577,30.873622836,-89.13171247,WIGGINS,MS,-89.13171247,30.873622836
11464,39581,30.366687166,-88.52137658,PASCAGOULA,MS,-88.52137658,30.3666871660001
11465,39601,31.575129012,-90.45619442,BROOKHAVEN,MS,-90.45619442,31.575129012
11466,39629,31.450618635,-90.46551133,BOGUE CHITTO,MS,-90.46551133,31.4506186350001
11467,39630,31.479098459,-90.84653565,BUDE,MS,-90.84653565,31.4790984590001
11468,39631,31.07819883,-91.07754336,CENTREVILLE,MS,-91.0775433599999,31.0781988300001
11469,39633,31.282960313,-91.14586826,CROSBY,MS,-91.14586826,31.282960313
11470,39638,31.218696953,-90.97472454,GLOSTER,MS,-90.97472454,31.2186969530001
11471,39641,31.352095899,-90.19191601,JAYESS,MS,-90.1919160099999,31.3520958990001
11472,39643,31.243564531,-90.00524659,KOKOMO,MS,-90.00524659,31.2435645310001
11473,39645,31.165451933,-90.79552559,LIBERTY,MS,-90.79552559,31.165451933
11474,39647,31.477503729,-90.69469586,MC CALL CREEK,MS,-90.69469586,31.477503729
11475,39648,31.228549266,-90.43921769,MCCOMB,MS,-90.43921769,31.2285492660001
11476,39652,31.119461533,-90.45019798,MAGNOLIA,MS,-90.45019798,31.119461533
11477,39653,31.471855863,-90.88777237,MEADVILLE,MS,-90.8877723699999,31.471855863
11478,39654,31.536944632,-90.13399119,MONTICELLO,MS,-90.13399119,31.536944632
11479,39656,31.464842228,-89.99909962,OAK VALE,MS,-89.99909962,31.4648422280001
11480,39657,31.028537279,-90.44605034,OSYKA,MS,-90.4460503399999,31.028537279
11481,39661,31.494624293,-91.096377,ROXIE,MS,-91.096377,31.4946242930001
11482,39662,31.388462826,-90.30199736,RUTH,MS,-90.30199736,31.3884628260001
11483,39663,31.58327434,-90.02066261,SILVER CREEK,MS,-90.02066261,31.5832743400001
11484,39664,31.332468691,-90.68118321,SMITHDALE,MS,-90.68118321,31.332468691
11485,39665,31.646804459,-90.22754979,SONTAG,MS,-90.22754979,31.6468044590001
11486,39666,31.292790337,-90.47683275,SUMMIT,MS,-90.47683275,31.292790337
11487,39667,31.137184658,-90.13863536,TYLERTOWN,MS,-90.13863536,31.137184658
11488,39668,31.694760707,-90.82064896,UNION CHURCH,MS,-90.82064896,31.6947607070001
11489,39669,31.134613277,-91.35451672,WOODVILLE,MS,-91.3545167199999,31.134613277
11490,39701,33.487810246,-88.43713989,COLUMBUS,MS,-88.43713989,33.487810246
11491,39702,33.475295649,-88.34970334,COLUMBUS,MS,-88.34970334,33.475295649
11492,39705,33.560531308,-88.41904199,COLUMBUS,MS,-88.41904199,33.5605313080001
11493,39730,33.855518448,-88.55526166,ABERDEEN,MS,-88.55526166,33.8555184480001
11494,39735,33.316574885,-89.17589722,ACKERMAN,MS,-89.17589722,33.3165748850001
11495,39737,33.5423,-89.2837,BELLEFONTAINE,MS,-89.2837,33.5423000000001
11496,39739,33.214168728,-88.59132367,BROOKSVILLE,MS,-88.59132367,33.2141687280001
11497,39740,33.680653182,-88.32592523,CALEDONIA,MS,-88.3259252299999,33.6806531820001
11498,39741,33.624330496,-88.83757875,CEDARBLUFF,MS,-88.83757875,33.624330496
11499,39743,33.325947071,-88.60499538,CRAWFORD,MS,-88.60499538,33.325947071
11500,39744,33.543191138,-89.28820818,EUPORA,MS,-89.28820818,33.5431911380001
11501,39745,33.32350694,-89.42490771,FRENCH CAMP,MS,-89.42490771,33.3235069400001
